annual_income,debt_to_income,credit_score,employment_years,loan_amount_requested,loan_purpose_consol,loan_purpose_home,zip_income_index,employer_size_score,education_score,label_approved
55561.0,0.331,584.0,5.4,13840.0,0,0,0.502,53.6,50.1,0
79659.0,0.359,625.0,13.2,8815.0,1,0,0.51,100.0,42.5,0
80461.0,0.339,692.0,1.8,29276.0,0,0,0.572,63.9,53.1,1
81176.0,0.315,605.0,3.2,1000.0,0,0,0.34,29.6,31.6,1
28101.0,0.363,729.0,15.2,11650.0,0,0,0.651,66.9,73.6,1
93873.0,0.292,533.0,6.6,4165.0,0,0,0.72,50.5,45.0,1
52575.0,0.156,790.0,0.0,1000.0,0,1,0.649,50.4,63.0,1
52054.0,0.306,709.0,5.1,36366.0,1,0,0.615,69.0,96.7,0
105631.0,0.344,654.0,5.4,28839.0,0,1,0.497,72.8,74.3,1
62888.0,0.22,722.0,9.8,5276.0,0,0,0.619,26.6,77.1,1
57117.0,0.169,567.0,8.9,20780.0,1,0,0.665,53.6,24.5,1
71098.0,0.384,662.0,1.3,13535.0,0,0,0.702,81.4,86.5,1
132337.0,0.267,740.0,5.8,3232.0,1,0,0.756,21.5,63.0,1
46182.0,0.322,791.0,2.9,19139.0,1,0,0.237,46.6,69.4,1
33745.0,0.168,702.0,1.7,23093.0,0,0,0.367,71.1,71.8,1
76299.0,0.277,618.0,0.0,6648.0,0,1,0.525,65.7,31.3,1
91649.0,0.358,687.0,14.2,12547.0,0,1,0.845,53.7,57.9,1
98349.0,0.278,551.0,5.4,7450.0,0,0,0.811,29.5,0.0,1
98535.0,0.163,820.0,2.2,35209.0,1,0,0.252,22.5,17.5,0
121162.0,0.388,779.0,17.3,16971.0,1,0,0.355,59.6,43.5,1
91993.0,0.273,586.0,9.4,12259.0,1,0,0.386,45.1,46.3,0
48842.0,0.232,555.0,2.7,1542.0,1,0,0.615,53.7,52.8,1
40710.0,0.373,480.0,9.7,32615.0,0,0,0.344,37.9,76.0,1
37642.0,0.329,624.0,9.0,28564.0,0,1,0.456,43.4,40.1,1
83510.0,0.314,780.0,8.9,11474.0,0,1,0.73,55.1,68.4,1
66111.0,0.236,772.0,9.0,14840.0,1,0,0.59,64.8,39.4,1
72977.0,0.34,589.0,2.4,27091.0,1,0,0.822,59.4,45.5,0
99816.0,0.422,661.0,2.5,30622.0,0,0,0.481,29.5,49.4,1
100586.0,0.153,699.0,6.5,24031.0,0,1,0.511,55.4,30.3,1
105237.0,0.527,648.0,10.7,22260.0,1,0,0.482,65.3,53.8,0
60971.0,0.266,653.0,9.9,4048.0,1,0,0.651,22.4,95.6,0
41862.0,0.364,555.0,5.0,45789.0,1,0,0.418,53.4,45.8,0
108354.0,0.147,546.0,8.5,12353.0,1,0,0.448,38.0,61.8,0
50384.0,0.325,581.0,9.8,24628.0,1,0,0.686,59.7,58.6,0
61428.0,0.376,747.0,8.4,8649.0,1,0,0.687,38.7,68.4,0
74545.0,0.209,591.0,0.2,25417.0,0,1,0.524,37.2,16.3,0
39760.0,0.357,744.0,3.8,11461.0,0,1,0.442,50.8,60.7,1
100894.0,0.117,718.0,6.1,23079.0,0,0,0.622,72.9,42.7,1
57090.0,0.408,759.0,11.0,28335.0,1,0,0.597,47.4,50.3,1
55331.0,0.307,645.0,7.3,36036.0,0,1,0.571,45.1,50.1,1
50510.0,0.443,669.0,13.0,10443.0,1,0,0.835,41.5,35.9,1
59600.0,0.348,782.0,4.2,32940.0,0,0,0.391,76.9,83.4,1
41307.0,0.416,628.0,5.0,26912.0,1,0,0.43,48.2,46.9,0
66378.0,0.176,709.0,7.6,12419.0,1,0,0.27,43.4,49.9,1
40847.0,0.05,659.0,11.3,28266.0,0,1,0.519,43.1,49.7,1
50436.0,0.401,669.0,1.8,19181.0,0,0,0.748,52.9,74.1,1
50329.0,0.391,701.0,0.0,3854.0,1,0,0.703,0.0,76.4,0
60651.0,0.268,680.0,4.8,12427.0,1,0,0.291,81.0,15.5,1
59373.0,0.369,600.0,15.6,12498.0,0,1,0.565,53.8,56.7,1
84113.0,0.304,732.0,12.3,15528.0,1,0,0.577,71.0,35.9,1
41577.0,0.497,820.0,7.1,22803.0,0,1,0.294,33.1,56.8,1
81235.0,0.243,719.0,9.2,6852.0,0,1,0.716,49.9,24.1,1
82995.0,0.31,588.0,8.7,10848.0,1,0,0.524,62.4,63.9,0
71302.0,0.36,702.0,6.9,32666.0,1,0,0.627,45.8,64.2,1
56055.0,0.056,820.0,8.4,11511.0,0,0,0.456,44.4,100.0,1
95512.0,0.435,716.0,4.3,32702.0,1,0,0.283,77.6,68.7,1
74915.0,0.383,746.0,6.2,26437.0,1,0,0.789,54.6,49.4,1
78762.0,0.33,622.0,6.8,11349.0,1,0,0.76,29.3,52.2,1
79481.0,0.366,712.0,4.9,28144.0,1,0,0.581,21.1,40.4,1
70723.0,0.425,727.0,10.9,46909.0,0,1,0.515,36.8,57.4,1
82389.0,0.05,642.0,2.0,4479.0,0,1,0.074,40.6,55.9,1
48553.0,0.338,621.0,9.7,8670.0,1,0,0.656,42.8,62.7,0
68744.0,0.185,653.0,6.3,14906.0,0,1,0.5,38.0,36.4,1
74778.0,0.363,715.0,2.8,33446.0,0,0,0.573,35.5,67.3,1
18000.0,0.433,577.0,10.9,28767.0,0,0,0.325,69.5,48.8,0
62400.0,0.21,653.0,3.9,17849.0,1,0,0.365,48.4,95.0,1
66237.0,0.261,609.0,9.9,2438.0,1,0,0.547,32.1,74.3,1
94055.0,0.367,718.0,0.0,36752.0,0,1,0.656,41.4,62.1,1
68117.0,0.499,698.0,4.9,25948.0,0,1,0.496,47.8,63.5,0
37492.0,0.573,621.0,0.1,38173.0,1,0,0.243,68.9,7.1,0
58944.0,0.429,672.0,6.7,30298.0,1,0,0.686,5.4,70.4,1
42734.0,0.336,670.0,0.0,49908.0,0,1,0.451,25.1,93.4,1
20520.0,0.069,683.0,0.0,25575.0,0,0,0.742,28.4,50.4,1
103521.0,0.183,634.0,7.0,32092.0,0,1,0.585,55.0,61.9,1
45802.0,0.454,660.0,15.7,17104.0,0,1,0.525,66.8,56.6,1
64445.0,0.297,820.0,13.6,24833.0,0,0,0.6,9.2,50.1,1
71818.0,0.244,680.0,8.2,21137.0,0,1,0.589,17.0,23.7,1
63080.0,0.425,717.0,13.0,16847.0,1,0,0.932,39.3,73.5,1
22159.0,0.469,679.0,12.3,3965.0,1,0,0.555,59.0,38.8,0
72375.0,0.257,717.0,9.3,15965.0,0,1,0.962,73.9,73.2,1
51039.0,0.297,615.0,12.9,9322.0,1,0,0.494,88.8,64.6,1
82003.0,0.148,626.0,10.8,20161.0,1,0,0.706,42.2,61.9,1
100089.0,0.222,576.0,7.6,21667.0,1,0,0.286,72.3,55.0,0
49267.0,0.183,748.0,7.7,37442.0,1,0,0.273,53.9,78.5,1
83455.0,0.345,598.0,8.1,30755.0,0,1,0.533,41.2,70.4,1
38365.0,0.072,710.0,9.4,22812.0,1,0,0.51,33.7,41.4,1
135169.0,0.287,610.0,8.3,21511.0,0,0,0.738,61.4,26.9,1
99976.0,0.328,575.0,2.6,8735.0,1,0,0.164,86.5,58.1,1
54662.0,0.187,577.0,6.5,7705.0,1,0,0.569,19.8,59.4,0
119618.0,0.188,651.0,8.0,10570.0,1,0,0.71,42.2,41.9,1
102379.0,0.294,660.0,8.6,17839.0,0,1,0.613,51.6,56.2,1
27153.0,0.478,731.0,0.0,47215.0,0,0,0.554,62.6,55.1,1
40426.0,0.271,648.0,6.7,27005.0,0,1,0.484,14.2,64.3,0
88848.0,0.377,709.0,5.7,19357.0,0,1,0.792,30.6,67.2,1
104657.0,0.219,747.0,3.5,1137.0,0,0,0.564,78.5,74.9,1
46021.0,0.287,750.0,19.8,2849.0,0,0,0.763,38.8,79.9,0
68607.0,0.322,676.0,10.6,22454.0,0,1,0.608,43.0,30.0,1
125612.0,0.217,625.0,0.0,17805.0,1,0,0.772,27.4,16.9,1
44872.0,0.254,630.0,5.3,15063.0,0,1,0.74,46.9,59.6,1
69258.0,0.429,777.0,0.0,1000.0,0,0,0.754,67.3,16.0,0
102801.0,0.258,675.0,3.4,26496.0,1,0,0.237,23.9,82.1,1
54955.0,0.359,627.0,10.9,31134.0,1,0,0.157,33.8,63.0,0
30965.0,0.209,681.0,0.0,1000.0,0,1,0.684,36.0,50.4,1
69811.0,0.144,657.0,4.7,32765.0,1,0,0.627,71.2,44.6,1
75149.0,0.288,453.0,12.2,25939.0,1,0,0.709,67.9,41.4,1
76146.0,0.344,820.0,13.3,1000.0,1,0,0.691,30.2,63.4,1
79216.0,0.329,657.0,6.6,33531.0,1,0,0.804,58.1,28.6,1
126039.0,0.143,757.0,8.8,16036.0,1,0,0.562,69.8,60.3,1
66775.0,0.177,660.0,11.6,12504.0,0,1,0.413,84.7,77.2,1
113153.0,0.285,643.0,6.7,26500.0,1,0,0.57,26.0,44.5,1
88455.0,0.266,752.0,11.4,39297.0,1,0,0.662,49.2,72.3,1
83321.0,0.165,682.0,15.0,27257.0,0,1,0.901,40.5,58.7,1
75250.0,0.502,663.0,5.5,15259.0,0,1,0.616,65.3,65.5,1
39942.0,0.329,600.0,0.0,32128.0,1,0,0.536,44.1,54.9,1
35091.0,0.282,654.0,8.2,28693.0,0,1,0.743,44.0,54.0,0
41729.0,0.234,723.0,14.6,20858.0,1,0,0.733,23.7,69.4,1
31834.0,0.231,681.0,2.4,1000.0,0,0,0.624,64.8,73.7,1
63839.0,0.4,719.0,6.8,17986.0,1,0,0.786,79.2,40.0,1
50805.0,0.261,504.0,2.7,22059.0,0,1,0.877,0.4,63.9,1
41568.0,0.259,725.0,6.9,12195.0,0,1,0.542,57.3,41.1,1
58362.0,0.329,609.0,7.1,40280.0,0,1,0.961,25.8,61.8,1
96759.0,0.337,737.0,3.7,27404.0,1,0,0.77,33.4,36.3,1
59747.0,0.392,820.0,11.3,23839.0,1,0,0.596,50.9,64.4,1
82444.0,0.2,730.0,11.0,27639.0,1,0,0.637,31.3,65.1,1
66560.0,0.385,579.0,3.7,21227.0,0,1,0.669,28.9,50.2,0
97820.0,0.396,692.0,3.1,23684.0,0,1,0.307,57.5,53.3,1
74879.0,0.329,626.0,9.8,28756.0,0,1,0.524,72.6,72.5,1
80569.0,0.216,618.0,15.1,1000.0,1,0,0.574,63.9,35.6,0
61786.0,0.244,669.0,15.2,26487.0,1,0,0.402,36.6,40.4,0
61318.0,0.335,811.0,5.5,27541.0,0,1,0.434,45.9,69.1,1
45842.0,0.333,739.0,10.8,47423.0,0,1,0.591,42.7,100.0,1
46233.0,0.231,738.0,9.6,26073.0,1,0,0.348,57.0,85.7,1
64257.0,0.086,711.0,14.3,15049.0,0,1,0.577,41.7,71.3,1
55801.0,0.225,704.0,5.6,17845.0,0,0,0.367,69.8,63.8,0
76317.0,0.212,668.0,10.3,22486.0,1,0,0.153,43.2,68.1,1
82871.0,0.257,699.0,9.4,29322.0,0,0,0.856,27.0,34.0,1
100059.0,0.254,557.0,9.9,16443.0,1,0,0.224,57.0,83.1,1
45671.0,0.244,728.0,7.8,22625.0,0,1,0.615,85.9,75.3,1
135346.0,0.41,624.0,3.8,30589.0,1,0,0.687,29.1,82.1,1
64754.0,0.241,580.0,2.6,9245.0,0,0,0.483,41.3,72.9,1
85739.0,0.239,795.0,5.1,25095.0,1,0,0.652,91.6,54.9,1
61868.0,0.372,800.0,8.4,39361.0,0,1,0.452,49.1,60.0,1
67587.0,0.227,649.0,13.1,25294.0,0,0,0.519,61.2,39.2,1
50838.0,0.303,627.0,5.1,23542.0,0,1,0.611,38.4,24.0,1
72620.0,0.212,708.0,7.7,16017.0,0,1,0.526,65.4,48.7,1
91240.0,0.362,727.0,9.0,1000.0,0,1,0.487,33.4,46.7,0
79250.0,0.258,701.0,15.6,30721.0,1,0,0.295,30.4,47.0,1
31326.0,0.433,556.0,6.5,1000.0,1,0,0.255,87.3,84.8,0
84155.0,0.254,727.0,7.2,30123.0,0,1,0.817,65.2,74.6,1
76175.0,0.267,698.0,0.0,1000.0,1,0,0.514,38.6,57.1,0
77874.0,0.364,604.0,12.4,42936.0,0,1,0.433,74.2,51.1,1
74577.0,0.273,751.0,6.8,42251.0,1,0,0.405,43.2,40.4,1
18000.0,0.094,697.0,6.2,24776.0,0,0,0.079,49.4,30.8,1
43179.0,0.306,647.0,1.8,21199.0,1,0,0.93,42.6,42.2,1
105320.0,0.306,620.0,5.2,17621.0,0,0,0.379,97.3,56.4,0
75880.0,0.245,747.0,11.6,24217.0,1,0,0.669,77.0,36.9,1
67876.0,0.172,657.0,8.1,33228.0,0,0,0.476,48.4,59.9,0
79547.0,0.299,704.0,13.1,20511.0,1,0,0.623,40.8,47.7,1
74459.0,0.308,667.0,8.8,39999.0,0,1,0.625,46.9,82.3,1
134523.0,0.254,729.0,6.6,1000.0,0,1,0.531,62.3,68.1,1
72870.0,0.295,687.0,6.0,31257.0,0,0,0.826,40.1,61.7,1
106641.0,0.139,648.0,0.2,8200.0,1,0,0.731,58.5,52.6,1
83599.0,0.494,626.0,10.6,27930.0,1,0,0.384,31.3,70.7,0
73131.0,0.326,571.0,14.5,4680.0,0,0,0.503,12.5,64.1,1
48884.0,0.302,682.0,5.4,9669.0,1,0,0.156,58.8,80.5,0
30431.0,0.436,679.0,0.0,24608.0,1,0,0.387,75.2,75.8,0
57735.0,0.148,702.0,8.4,13367.0,1,0,0.594,34.6,57.4,1
66449.0,0.178,574.0,7.4,15217.0,1,0,0.707,98.3,86.5,1
39258.0,0.177,679.0,0.0,46045.0,0,0,0.612,58.9,45.7,0
63507.0,0.394,554.0,0.6,24154.0,1,0,0.677,48.4,29.3,1
58861.0,0.315,673.0,10.5,20614.0,0,1,0.595,26.5,49.0,1
96828.0,0.371,649.0,9.0,19121.0,0,1,0.718,33.5,52.4,1
79694.0,0.375,565.0,4.5,19673.0,0,1,0.668,44.0,58.7,1
18000.0,0.478,541.0,10.6,30106.0,1,0,0.362,79.5,46.0,0
110494.0,0.354,696.0,10.8,19570.0,0,1,0.264,14.4,74.0,1
47806.0,0.239,743.0,13.7,7014.0,1,0,0.574,50.5,66.7,1
62446.0,0.126,661.0,7.1,38994.0,0,1,0.336,100.0,39.9,0
71792.0,0.237,638.0,10.5,32414.0,0,1,0.936,48.7,64.8,1
56827.0,0.215,583.0,6.1,15074.0,0,1,0.549,62.0,65.9,0
51432.0,0.289,649.0,11.7,16004.0,1,0,0.294,15.6,41.2,0
60954.0,0.189,625.0,5.6,15083.0,0,0,0.316,13.8,38.4,1
93349.0,0.456,642.0,2.9,16182.0,1,0,0.646,52.2,0.0,1
72960.0,0.279,698.0,8.6,25875.0,0,0,0.922,70.0,40.7,1
74966.0,0.261,760.0,14.5,16053.0,0,1,0.615,51.5,67.3,1
40967.0,0.271,674.0,8.8,48813.0,0,1,0.691,53.1,40.1,1
78473.0,0.203,700.0,4.8,24078.0,1,0,0.478,51.4,50.6,1
48722.0,0.184,749.0,2.7,29835.0,1,0,0.293,39.2,76.3,1
67394.0,0.269,679.0,7.6,28691.0,1,0,0.315,85.0,69.3,1
97086.0,0.135,683.0,6.3,14123.0,1,0,0.441,79.8,62.5,1
98800.0,0.393,603.0,0.0,35082.0,1,0,0.387,34.5,44.0,0
91566.0,0.386,732.0,1.4,11000.0,0,0,0.581,60.1,55.5,1
69044.0,0.293,534.0,12.9,7237.0,0,0,0.654,35.0,28.1,1
98698.0,0.202,726.0,5.6,15737.0,1,0,0.471,46.8,49.5,1
63729.0,0.179,677.0,6.8,6349.0,0,1,0.299,76.1,45.2,1
59546.0,0.394,806.0,0.0,16127.0,1,0,0.499,69.6,86.8,1
115118.0,0.388,664.0,13.5,20134.0,1,0,0.812,54.2,63.9,1
104688.0,0.253,696.0,7.9,1000.0,1,0,0.679,67.5,43.6,1
64903.0,0.36,601.0,5.0,18427.0,0,1,0.35,84.8,42.5,1
31060.0,0.298,623.0,6.2,16141.0,0,0,0.772,37.2,69.7,1
105282.0,0.241,643.0,13.4,30340.0,0,1,0.664,55.2,57.7,1
83077.0,0.37,714.0,7.1,26568.0,0,1,0.582,35.1,20.8,1
92167.0,0.373,554.0,10.3,21363.0,0,0,0.757,32.7,57.6,1
39593.0,0.394,616.0,4.6,34790.0,0,0,0.597,40.4,0.0,0
42767.0,0.231,790.0,16.9,21481.0,0,1,0.573,45.5,51.8,1
93306.0,0.276,781.0,6.7,25852.0,0,1,0.745,34.6,48.5,1
49668.0,0.219,667.0,17.1,6952.0,1,0,0.735,69.9,32.2,1
76698.0,0.313,719.0,12.5,38505.0,1,0,0.679,40.5,12.5,1
67719.0,0.266,738.0,4.7,38587.0,1,0,0.423,78.8,69.8,1
89478.0,0.304,706.0,0.1,26777.0,0,0,0.52,63.8,67.0,0
50365.0,0.263,642.0,8.3,6975.0,1,0,0.661,67.5,23.7,1
39256.0,0.328,820.0,0.7,21935.0,0,1,0.475,47.9,52.3,1
85162.0,0.351,591.0,4.1,24508.0,1,0,1.0,89.1,62.5,0
26066.0,0.381,666.0,0.0,15510.0,0,0,0.111,53.7,71.8,0
61160.0,0.305,646.0,11.1,37210.0,1,0,0.716,55.6,41.5,1
75748.0,0.335,564.0,15.2,14748.0,1,0,0.741,59.7,27.3,1
94705.0,0.254,646.0,0.0,1000.0,0,1,0.47,29.8,32.4,1
81416.0,0.392,708.0,6.9,16647.0,1,0,0.796,56.6,68.4,0
73275.0,0.296,579.0,16.2,2823.0,1,0,0.758,72.7,76.9,0
86103.0,0.32,769.0,15.5,10092.0,0,1,0.679,31.4,46.7,1
69582.0,0.401,755.0,10.7,21333.0,1,0,0.591,70.6,81.1,1
106539.0,0.376,663.0,12.4,13841.0,0,0,0.763,73.3,51.0,1
44426.0,0.198,731.0,1.1,5928.0,1,0,0.669,42.4,33.9,0
84984.0,0.418,671.0,6.8,37807.0,0,1,0.415,46.4,41.7,1
77812.0,0.161,538.0,8.6,17511.0,0,0,0.714,64.1,37.6,1
64353.0,0.349,691.0,6.6,22928.0,0,1,0.761,54.9,48.1,1
43740.0,0.383,499.0,10.0,35155.0,1,0,0.136,10.3,20.1,0
74610.0,0.167,746.0,16.6,28006.0,1,0,0.521,8.5,27.8,1
66828.0,0.439,626.0,14.2,21858.0,1,0,0.725,47.7,43.5,1
62369.0,0.179,682.0,0.0,12912.0,0,0,0.549,26.4,40.5,1
88010.0,0.456,688.0,0.3,15425.0,0,1,0.679,71.5,47.3,1
72385.0,0.417,666.0,4.8,23993.0,0,0,0.837,57.9,61.6,1
62284.0,0.33,723.0,2.5,25506.0,0,0,0.791,91.8,29.0,0
45099.0,0.287,695.0,6.9,32029.0,1,0,0.642,76.2,48.1,1
48180.0,0.187,560.0,14.9,14413.0,0,1,0.448,13.3,87.7,1
88750.0,0.362,621.0,0.0,18585.0,0,1,0.753,79.3,44.7,0
55284.0,0.321,648.0,8.2,14096.0,1,0,0.46,43.0,67.5,0
26782.0,0.344,764.0,2.3,26315.0,1,0,0.696,23.8,31.3,1
63230.0,0.142,653.0,15.1,9397.0,0,1,0.508,44.4,45.9,1
65173.0,0.304,646.0,3.9,17561.0,1,0,0.418,54.4,23.9,1
76074.0,0.21,623.0,6.1,1000.0,0,1,0.589,100.0,40.2,1
43645.0,0.329,664.0,9.0,11669.0,0,0,0.389,60.6,68.4,0
78832.0,0.232,661.0,10.2,27314.0,0,1,0.374,79.2,93.1,1
31027.0,0.291,721.0,4.0,9042.0,0,0,0.812,63.0,19.5,1
120482.0,0.193,567.0,12.5,28496.0,0,1,0.788,58.7,43.6,0
60749.0,0.342,715.0,0.5,13044.0,0,1,0.895,45.4,16.9,1
80570.0,0.223,820.0,6.2,6572.0,0,0,0.413,65.3,41.3,1
59200.0,0.384,572.0,8.2,24563.0,0,1,0.651,41.9,55.2,0
61785.0,0.408,636.0,5.5,17967.0,1,0,0.683,72.4,74.5,1
55486.0,0.231,691.0,8.4,13554.0,1,0,0.622,55.1,38.7,1
86340.0,0.264,724.0,4.7,14750.0,0,0,1.0,79.3,63.3,1
32615.0,0.245,690.0,10.7,21819.0,1,0,0.703,29.8,100.0,1
78830.0,0.277,675.0,6.0,19703.0,0,0,0.659,51.3,88.9,1
47223.0,0.142,669.0,2.7,12223.0,0,0,0.724,59.6,54.1,1
40224.0,0.309,820.0,8.1,1771.0,1,0,0.571,58.4,61.6,1
95040.0,0.337,705.0,6.5,8335.0,0,0,0.53,100.0,27.7,0
96307.0,0.244,697.0,7.6,11584.0,1,0,0.634,63.7,54.8,0
75508.0,0.27,706.0,7.7,35556.0,1,0,0.624,63.4,28.6,1
97942.0,0.365,640.0,6.3,21188.0,0,0,0.808,63.5,81.1,0
38678.0,0.288,734.0,0.0,13043.0,1,0,0.551,95.3,75.4,1
74438.0,0.379,820.0,3.5,23612.0,1,0,0.055,43.1,74.5,1
75673.0,0.306,708.0,11.7,15959.0,1,0,0.423,33.2,58.2,1
125959.0,0.227,696.0,6.2,16436.0,0,0,0.655,45.3,33.2,1
65327.0,0.301,766.0,9.5,5063.0,0,0,0.496,28.2,53.7,1
99907.0,0.427,803.0,5.6,42261.0,1,0,0.638,64.5,39.1,1
109873.0,0.268,729.0,10.4,20178.0,1,0,0.587,31.7,51.5,1
95706.0,0.265,583.0,5.3,24720.0,0,1,0.541,34.9,63.4,1
49765.0,0.258,748.0,3.9,7798.0,0,1,0.575,56.1,60.6,1
18000.0,0.311,748.0,11.2,36349.0,0,0,0.79,19.4,80.8,1
33644.0,0.304,652.0,1.6,1000.0,0,1,0.799,25.1,36.8,1
18000.0,0.105,773.0,11.6,4073.0,0,0,0.797,43.9,41.5,1
102699.0,0.408,703.0,6.9,42768.0,1,0,0.458,44.5,54.1,1
50456.0,0.452,665.0,2.1,12390.0,0,0,0.763,64.6,64.4,1
75653.0,0.265,774.0,8.2,42015.0,1,0,0.232,79.6,39.0,0
86576.0,0.229,709.0,13.6,35201.0,1,0,0.485,80.8,45.2,1
71391.0,0.221,590.0,6.6,19197.0,0,0,0.508,33.2,70.6,1
69490.0,0.2,766.0,1.9,1000.0,0,1,0.459,57.1,87.8,1
74665.0,0.305,753.0,13.5,30035.0,0,1,0.671,76.2,74.3,1
70909.0,0.425,733.0,1.9,38166.0,0,1,0.631,80.7,52.4,1
48660.0,0.169,576.0,1.7,14848.0,1,0,0.48,46.5,71.4,0
72334.0,0.222,677.0,7.2,9458.0,1,0,0.735,69.4,73.7,1
48249.0,0.156,692.0,14.1,21377.0,0,0,0.523,59.4,62.6,1
78933.0,0.385,672.0,6.2,25288.0,1,0,0.666,53.2,51.6,0
101026.0,0.459,820.0,2.8,43148.0,0,0,0.344,46.9,64.1,1
36622.0,0.342,770.0,2.3,17183.0,0,1,0.474,40.6,96.0,1
86937.0,0.231,532.0,9.5,26698.0,1,0,0.035,45.4,59.7,1
72635.0,0.355,731.0,11.9,19936.0,0,0,0.476,48.6,62.0,1
53185.0,0.292,547.0,5.1,6097.0,1,0,0.366,50.9,57.2,0
104561.0,0.281,615.0,7.9,25557.0,1,0,0.706,52.2,58.8,0
72681.0,0.208,537.0,4.6,16312.0,1,0,0.448,88.0,50.8,1
18000.0,0.152,672.0,12.0,25330.0,0,1,0.346,41.0,36.1,1
66824.0,0.233,679.0,2.9,8114.0,1,0,0.85,74.5,58.0,1
71055.0,0.394,688.0,5.4,10816.0,0,0,0.587,37.7,39.6,1
73033.0,0.258,592.0,0.2,1693.0,1,0,0.628,68.2,68.3,1
76817.0,0.185,771.0,5.1,20302.0,1,0,0.615,56.4,87.3,1
76365.0,0.384,820.0,11.1,16835.0,0,1,0.404,33.5,76.8,1
35739.0,0.296,709.0,9.7,16265.0,1,0,0.86,35.1,24.1,1
79318.0,0.324,690.0,5.6,27250.0,1,0,0.694,24.9,57.5,0
54518.0,0.506,719.0,2.9,27861.0,0,0,0.807,46.8,29.6,1
78945.0,0.394,641.0,0.0,8393.0,0,1,0.357,74.6,18.0,0
22977.0,0.281,716.0,17.7,23270.0,0,1,0.667,28.8,67.0,1
57315.0,0.368,697.0,2.1,11947.0,1,0,0.886,50.1,75.6,0
75715.0,0.377,786.0,5.3,9503.0,1,0,0.617,30.6,13.4,0
94695.0,0.47,808.0,1.6,1000.0,0,1,0.411,78.7,34.0,1
91219.0,0.237,652.0,8.4,29728.0,0,1,0.557,52.2,74.9,1
74955.0,0.335,707.0,0.0,3392.0,0,1,0.632,53.5,74.9,1
47201.0,0.502,682.0,11.2,27202.0,0,1,0.736,49.2,89.9,1
53061.0,0.339,714.0,8.5,14659.0,1,0,0.3,61.2,76.2,1
81240.0,0.468,750.0,0.0,33648.0,0,0,0.786,57.1,44.9,1
71541.0,0.192,700.0,9.3,27432.0,0,1,0.587,72.6,67.8,1
111201.0,0.363,820.0,3.4,1000.0,0,0,0.483,71.8,57.5,1
109741.0,0.309,682.0,0.5,20798.0,1,0,0.535,90.9,33.8,1
22833.0,0.138,638.0,9.8,21204.0,1,0,0.524,65.3,74.8,1
100020.0,0.392,677.0,14.0,21428.0,1,0,0.609,37.8,69.4,1
132321.0,0.186,772.0,9.2,29947.0,0,1,0.429,39.5,46.6,1
75696.0,0.204,650.0,6.8,37665.0,0,1,0.379,45.3,59.2,1
90070.0,0.083,805.0,8.9,30133.0,0,0,0.238,46.5,76.0,1
45594.0,0.411,677.0,4.6,29032.0,1,0,0.728,36.5,68.6,1
66077.0,0.303,757.0,9.7,36028.0,0,0,0.594,81.5,49.5,1
62400.0,0.304,686.0,7.3,23854.0,0,0,0.708,98.0,87.5,1
75112.0,0.325,697.0,1.1,35401.0,0,1,0.781,29.9,72.2,1
81407.0,0.233,727.0,8.5,8135.0,1,0,0.694,44.8,20.3,1
55597.0,0.415,671.0,0.0,12549.0,1,0,0.471,56.9,69.3,0
87694.0,0.335,624.0,10.8,25713.0,1,0,0.581,78.1,39.1,0
84164.0,0.261,645.0,12.2,30843.0,1,0,0.881,56.9,22.3,1
46184.0,0.251,642.0,9.0,29429.0,0,0,0.771,57.0,75.9,0
96388.0,0.401,686.0,5.8,1000.0,0,1,0.751,21.4,100.0,1
88649.0,0.243,658.0,3.5,21456.0,0,1,0.558,48.9,62.1,1
88807.0,0.168,820.0,0.0,15003.0,1,0,0.383,55.9,15.4,1
87893.0,0.373,598.0,14.5,30781.0,1,0,0.517,71.7,54.0,0
51275.0,0.274,652.0,9.9,13215.0,1,0,1.0,21.2,55.4,1
18000.0,0.236,741.0,1.9,22422.0,0,0,0.749,77.1,42.9,1
18000.0,0.268,626.0,3.5,21078.0,0,1,0.379,64.5,71.2,1
71202.0,0.143,723.0,7.7,14647.0,0,0,0.586,13.3,69.3,1
52112.0,0.468,718.0,5.9,27022.0,1,0,0.664,35.5,85.4,1
107668.0,0.37,666.0,10.8,17370.0,1,0,0.441,96.3,91.3,1
97923.0,0.357,566.0,9.0,27645.0,0,1,0.63,23.7,47.1,1
125064.0,0.269,726.0,6.0,20664.0,1,0,0.269,46.6,65.7,1
77425.0,0.274,651.0,9.1,38017.0,1,0,0.743,53.6,81.4,0
106067.0,0.164,709.0,1.7,18448.0,0,0,0.455,24.3,28.8,1
92048.0,0.223,729.0,6.7,24647.0,1,0,0.491,38.4,64.4,0
45958.0,0.244,576.0,7.4,4654.0,0,0,0.474,30.1,28.8,0
18000.0,0.225,736.0,4.2,6628.0,1,0,0.709,86.5,60.3,1
89870.0,0.346,712.0,2.9,8578.0,0,0,0.295,43.3,49.7,1
35536.0,0.302,782.0,4.6,3056.0,0,1,0.678,42.1,85.8,1
92890.0,0.386,796.0,1.2,13432.0,0,1,0.658,69.5,44.9,1
27809.0,0.343,695.0,0.0,11385.0,0,0,0.32,36.9,48.1,0
64645.0,0.105,723.0,10.6,25645.0,1,0,0.789,35.8,88.4,1
100700.0,0.16,712.0,0.0,12388.0,0,0,0.83,79.0,21.1,1
